TradingSymbol,Name,InstrumentType,TimeStamp,Open,High,Low,Close,Volume
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:10,  17.70 ,  17.85 ,  17.55 ,  17.85 ,""  11,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:11,  17.85 ,  18.25 ,  17.85 ,  18.00 ,""  11,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:12,  18.00 ,  18.30 ,  18.00 ,  18.25 ,""  7,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:13,  18.25 ,  18.25 ,  18.00 ,  18.00 ,""  15,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:14,  18.00 ,  18.20 ,  18.00 ,  18.20 ,""  8,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:15,  18.20 ,  18.30 ,  18.15 ,  18.30 ,""  2,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:16,  18.30 ,  18.80 ,  18.30 ,  18.55 ,""  31,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:17,  18.55 ,  19.20 ,  18.55 ,  19.20 ,""  72,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:18,  19.20 ,  19.20 ,  18.60 ,  18.70 ,""  21,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:19,  18.70 ,  18.70 ,  18.65 ,  18.65 ,""  1,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:20,  18.65 ,  18.65 ,  18.45 ,  18.45 ,""  7,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:21,  18.40 ,  18.75 ,  18.40 ,  18.60 ,""  23,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:22,  18.60 ,  18.60 ,  18.25 ,  18.30 ,""  11,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:23,  18.30 ,  18.70 ,  18.20 ,  18.70 ,""  38,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:24,  18.70 ,  18.70 ,  18.45 ,  18.45 ,""  11,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:25,  18.45 ,  18.50 ,  18.40 ,  18.40 ,""  10,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:26,  18.40 ,  18.65 ,  18.35 ,  18.50 ,""  16,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:27,  18.50 ,  19.00 ,  18.50 ,  18.85 ,""  16,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:28,  18.85 ,  19.00 ,  18.85 ,  19.00 ,""  13,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:29,  19.00 ,  19.15 ,  18.80 ,  19.00 ,""  23,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:30,  19.00 ,  19.00 ,  18.75 ,  18.75 ,""  6,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:31,  18.75 ,  18.75 ,  18.20 ,  18.20 ,""  17,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:32,  18.20 ,  18.20 ,  18.15 ,  18.15 ,""  2,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:33,  18.15 ,  18.15 ,  17.80 ,  18.00 ,""  30,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:34,  18.00 ,  18.10 ,  18.00 ,  18.05 ,""  6,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:35,  18.05 ,  18.05 ,  17.60 ,  17.65 ,""  13,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:36,  17.65 ,  17.65 ,  17.45 ,  17.45 ,""  15,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:37,  17.45 ,  17.45 ,  16.75 ,  16.75 ,""  18,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:38,  16.75 ,  16.85 ,  16.65 ,  16.70 ,""  21,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:39,  16.70 ,  17.00 ,  16.65 ,  16.85 ,""  30,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:40,  16.85 ,  16.85 ,  16.45 ,  16.45 ,""  8,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:41,  16.45 ,  16.55 ,  16.30 ,  16.30 ,""  22,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:42,  16.25 ,  16.50 ,  16.25 ,  16.50 ,""  17,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:43,  16.50 ,  16.50 ,  16.40 ,  16.45 ,""  5,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:44,  16.45 ,  16.45 ,  16.40 ,  16.40 ,""  8,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:45,  16.40 ,  16.40 ,  16.25 ,  16.35 ,""  11,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:46,  16.30 ,  16.40 ,  16.20 ,  16.35 ,""  13,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:47,  16.35 ,  16.60 ,  15.65 ,  15.95 ,""  47,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:48,  15.95 ,  15.95 ,  15.75 ,  15.95 ,""  8,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:49,  15.95 ,  16.00 ,  15.70 ,  15.90 ,""  26,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:50,  15.90 ,  15.90 ,  15.50 ,  15.60 ,""  22,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:51,  15.60 ,  15.65 ,  15.50 ,  15.60 ,""  17,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:52,  15.60 ,  15.95 ,  15.55 ,  15.80 ,""  8,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:53,  15.80 ,  15.95 ,  15.80 ,  15.95 ,""  16,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:54,  15.95 ,  16.20 ,  15.85 ,  15.85 ,""  16,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:55,  15.85 ,  15.85 ,  15.65 ,  15.70 ,""  7,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:56,  15.70 ,  16.10 ,  15.60 ,  16.10 ,""  20,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:57,  16.10 ,  16.15 ,  16.00 ,  16.00 ,""  15,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:58,  16.00 ,  16.00 ,  15.90 ,  15.90 ,""  6,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 13:59,  15.90 ,  15.90 ,  15.80 ,  15.80 ,""  7,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:00,  15.90 ,  15.90 ,  15.75 ,  15.75 ,""  2,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:01,  15.75 ,  15.90 ,  15.75 ,  15.90 ,""  3,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:02,  15.90 ,  15.90 ,  15.75 ,  15.75 ,""  6,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:03,  15.75 ,  15.80 ,  15.75 ,  15.80 ,""  1,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:04,  15.80 ,  15.85 ,  15.75 ,  15.75 ,""  3,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:05,  15.75 ,  15.85 ,  15.75 ,  15.85 ,""  1,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:06,  15.85 ,  15.85 ,  15.70 ,  15.70 ,""  1,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:07,  15.70 ,  16.00 ,  15.70 ,  16.00 ,""  20,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:08,  16.00 ,  16.00 ,  15.95 ,  15.95 ,""  5,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:09,  15.95 ,  15.95 ,  15.95 ,  15.95 ,""  7,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:10,  15.95 ,  15.95 ,  15.85 ,  15.95 ,""  8,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:11,  15.95 ,  16.15 ,  15.95 ,  16.15 ,""  5,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:12,  16.15 ,  16.50 ,  16.15 ,  16.45 ,""  8,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:13,  16.45 ,  16.70 ,  16.45 ,  16.70 ,""  11,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:14,  16.70 ,  17.00 ,  16.70 ,  17.00 ,""  15,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:15,  17.10 ,  17.20 ,  17.00 ,  17.05 ,""  13,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:16,  17.05 ,  17.10 ,  16.85 ,  16.95 ,""  13,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:17,  16.95 ,  16.95 ,  16.20 ,  16.20 ,""  11,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:18,  16.20 ,  16.20 ,  16.10 ,  16.20 ,""  7,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:19,  16.20 ,  16.70 ,  16.10 ,  16.60 ,""  27,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:20,  16.60 ,  16.60 ,  16.35 ,  16.35 ,""  5,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:21,  16.35 ,  16.55 ,  16.35 ,  16.55 ,""  1,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:22,  16.55 ,  16.55 ,  16.45 ,  16.45 ,""  5,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:23,  16.45 ,  16.75 ,  16.45 ,  16.55 ,""  7,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:24,  16.55 ,  16.55 ,  15.65 ,  15.80 ,""  27,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:25,  15.80 ,  15.95 ,  15.75 ,  15.90 ,""  5,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:26,  15.90 ,  15.90 ,  15.65 ,  15.65 ,""  16,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:27,  15.65 ,  15.90 ,  15.65 ,  15.90 ,""  5,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:28,  15.90 ,  15.90 ,  15.75 ,  15.90 ,""  2,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:29,  15.90 ,  15.90 ,  15.80 ,  15.80 ,""  8,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:30,  15.70 ,  15.75 ,  15.65 ,  15.75 ,""  10,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:31,  15.75 ,  15.85 ,  15.75 ,  15.85 ,""  3,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:32,  15.85 ,  16.05 ,  15.85 ,  16.05 ,""  1,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:33,  16.05 ,  16.05 ,  16.00 ,  16.00 ,""  5,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:34,  16.00 ,  16.00 ,  15.90 ,  15.90 ,""  3,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:35,  15.90 ,  15.90 ,  15.90 ,  15.90 ,""  2,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:36,  15.90 ,  16.00 ,  15.70 ,  16.00 ,""  13,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:37,  16.00 ,  16.30 ,  16.00 ,  16.30 ,""  5,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:38,  16.30 ,  16.30 ,  16.25 ,  16.25 ,""  1,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:39,  16.25 ,  16.25 ,  16.00 ,  16.00 ,""  6,250.00 """
DABUR24MAY560CE,DABUR,CE,07/May/2024 14:40,  16.00 ,  16.00 ,  16.00 ,  16.00 ,  -   
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:41,  16.00 ,  16.20 ,  16.00 ,  16.20 ,""  2,500.00 """
DABUR24MAY560CE,DABUR,CE,07/May/2024 14:42,  16.20 ,  16.20 ,  16.15 ,  16.15 ,  -   
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:43,  16.15 ,  16.15 ,  15.95 ,  15.95 ,""  16,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:44,  15.95 ,  15.95 ,  15.70 ,  15.75 ,""  6,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:45,  15.75 ,  15.75 ,  15.50 ,  15.55 ,""  21,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:46,  15.55 ,  15.60 ,  14.70 ,  14.85 ,""  27,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:47,  14.85 ,  15.00 ,  14.70 ,  15.00 ,""  15,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:48,  15.00 ,  15.65 ,  14.85 ,  15.65 ,""  21,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:49,  15.65 ,  15.65 ,  15.20 ,  15.40 ,""  17,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:50,  15.40 ,  15.80 ,  15.40 ,  15.80 ,""  10,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:51,  15.80 ,  15.80 ,  15.05 ,  15.05 ,""  27,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:52,  15.05 ,  15.25 ,  15.00 ,  15.00 ,""  26,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:53,  15.00 ,  15.30 ,  15.00 ,  15.30 ,""  6,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:54,  15.30 ,  15.30 ,  15.15 ,  15.25 ,""  16,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:55,  15.25 ,  15.30 ,  15.05 ,  15.05 ,""  15,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:56,  15.05 ,  15.30 ,  15.00 ,  15.25 ,""  5,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:57,  15.25 ,  15.25 ,  15.25 ,  15.25 ,""  6,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:58,  15.25 ,  15.45 ,  15.15 ,  15.35 ,""  6,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 14:59,  15.35 ,  15.35 ,  15.20 ,  15.20 ,""  2,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:00,  15.20 ,  15.70 ,  15.20 ,  15.65 ,""  12,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:01,  15.65 ,  15.75 ,  14.80 ,  14.80 ,""  20,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:02,  14.80 ,  15.00 ,  14.55 ,  14.55 ,""  41,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:03,  14.55 ,  14.65 ,  14.40 ,  14.55 ,""  26,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:04,  14.55 ,  14.55 ,  14.10 ,  14.15 ,""  6,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:05,  14.30 ,  14.35 ,  13.90 ,  14.00 ,""  13,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:06,  14.00 ,  14.20 ,  13.60 ,  13.90 ,""  62,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:07,  13.90 ,  13.90 ,  13.65 ,  13.80 ,""  18,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:08,  13.80 ,  14.15 ,  13.65 ,  13.70 ,""  32,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:09,  13.70 ,  13.70 ,  13.55 ,  13.70 ,""  12,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:10,  13.70 ,  13.95 ,  13.70 ,  13.80 ,""  8,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:11,  13.80 ,  14.00 ,  13.75 ,  13.90 ,""  16,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:12,  13.90 ,  13.95 ,  13.90 ,  13.95 ,""  7,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:13,  13.95 ,  14.15 ,  13.95 ,  14.10 ,""  13,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:14,  14.10 ,  14.10 ,  13.80 ,  13.80 ,""  18,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:15,  13.80 ,  13.80 ,  13.75 ,  13.75 ,""  3,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:16,  13.75 ,  13.75 ,  13.50 ,  13.50 ,""  16,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:17,  13.50 ,  13.50 ,  13.20 ,  13.20 ,""  13,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:18,  13.05 ,  13.05 ,  12.50 ,  12.65 ,""  61,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:19,  12.60 ,  12.60 ,  12.50 ,  12.60 ,""  16,250.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:20,  12.60 ,  12.75 ,  12.50 ,  12.75 ,""  28,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:21,  12.75 ,  12.95 ,  12.75 ,  12.85 ,""  10,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:22,  12.85 ,  12.90 ,  12.70 ,  12.90 ,""  25,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:23,  12.90 ,  13.40 ,  12.90 ,  13.20 ,""  12,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:24,  13.20 ,  13.30 ,  13.20 ,  13.30 ,""  12,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:25,  13.10 ,  13.20 ,  13.00 ,  13.20 ,""  18,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:26,  13.15 ,  13.15 ,  12.95 ,  13.15 ,""  10,000.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:27,  13.15 ,  13.20 ,  13.00 ,  13.20 ,""  23,750.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:28,  13.20 ,  13.60 ,  13.15 ,  13.35 ,""  62,500.00 """
"DABUR24MAY560CE,DABUR,CE,07/May/2024 15:29,  13.65 ,  13.65 ,  13.40 ,  13.45 ,""  16,250.00 """
DABUR24MAY560CE,DABUR,CE,07/May/2024 15:30,  13.45 ,  13.45 ,  13.45 ,  13.45 ,  -   
DABUR24MAY560CE,DABUR,CE,07/May/2024 16:21,  13.45 ,  13.45 ,  13.45 ,  13.45 ,  -   
DABUR24MAY560CE,DABUR,CE,07/May/2024 16:34,  13.45 ,  13.45 ,  13.45 ,  13.45 ,  -   
DABUR24MAY560CE,DABUR,CE,07/May/2024 16:41,  13.45 ,  13.45 ,  13.45 ,  13.45 ,  -   
